time_s,index,name,x,y,z,vx,vy,vz
300,27,sat_27,-4.42444e+06,5.12854e+06,-2.05486e+06,-4679.85,-1800.32,5583.2
300,28,sat_28,-6.24037e+06,2.16283e+06,2.54558e+06,363.763,-5248.56,5351.13
300,29,sat_29,-3.91352e+06,-2.23893e+06,5.45633e+06,5166.19,-5212.57,1566.51
300,30,sat_30,5.91269e+06,3.86322e+06,464437,-2146.78,4003.72,-5972.93
300,31,sat_31,4.5747e+06,-1.50727e+06,5.18655e+06,4514.55,5500.17,-2383.56
300,32,sat_32,5.39795e+06,-331532,4.56643e+06,3339.58,5716.81,-3532.65
300,33,sat_33,6.14483e+06,3.27097e+06,1.28135e+06,-1209.3,4558.41,-5837.19
300,34,sat_34,2.9447e+06,5.40082e+06,-3.50141e+06,-5844.48,136.25,-4705.08
300,35,sat_35,-2.86234e+06,3.17508e+06,-5.64145e+06,-5890.3,-4633.99,380.53
300,36,sat_36,-6.21703e+06,-1.92525e+06,-2.78244e+06,-677.598,-5351.55,5216.9
300,37,sat_37,-3.88451e+06,-5.29045e+06,2.64985e+06,5190.74,-1159.7,5293.92
300,38,sat_38,2.05801e+06,-3.75463e+06,5.63626e+06,6256.52,4118.21,458.882
300,39,sat_39,6.08866e+06,1.28023e+06,3.3748e+06,1494.93,5564.46,-4807.94
300,40,sat_40,-4.31422e+06,-375218,-5.59882e+06,1704.34,-7261.28,-826.662
300,41,sat_41,-1.95735e+06,6.79477e+06,316040,-4418.08,-994.382,-5983.82
300,42,sat_42,-1.44523e+06,6.85817e+06,988379,-4634.45,-126.206,-5900.87
300,43,sat_43,-3.57008e+06,5.71689e+06,-2.1614e+06,-3082.12,-4018.41,-5537.8
300,44,sat_44,-4.48225e+06,489827,-5.45615e+06,1115.07,-7253.6,-1567.23
300,45,sat_45,-1.1508e+06,-5.83113e+06,-3.84365e+06,4726.23,-3829.47,4394.57
300,46,sat_46,3.66965e+06,-5.58072e+06,2.34291e+06,2947.75,4228.11,5454.19
300,47,sat_47,3.87467e+06,1.82047e+06,5.63674e+06,-2636.4,7011.36,-452.176
300,48,sat_48,-1.09802e+06,6.84639e+06,1.42175e+06,-4740.33,444.314,-5800.54
300,49,sat_49,-4.59004e+06,2.54295e+06,-4.75026e+06,-379.619,-6753.94,-3248.77
300,50,service_1,4.29277e+06,5.06611e+06,2.48888e+06,-5278.48,2061.74,4914.2
360,0,sat_0,6.56881e+06,1.58664e+06,2.10554e+06,-2795.16,4191.22,5561.93
360,1,sat_1,3.76463e+06,3.60726e+06,4.78699e+06,-6354.84,2402.01,3187.58
360,2,sat_2,-477518,4.25002e+06,5.63997e+06,-7487.19,-304.679,-404.323
360,3,sat_3,-4.53727e+06,3.26943e+06,4.33867e+06,-5759.69,-2894.99,-3841.79
360,4,sat_4,-6.86393e+06,1.04002e+06,1.38015e+06,-1832.18,-4379.52,-5811.82
360,5,sat_5,-6.56881e+06,-1.58664e+06,-2.10554e+06,2795.16,-4191.22,-5561.93
360,6,sat_6,-3.76463e+06,-3.60726e+06,-4.78699e+06,6354.84,-2402.01,-3187.58
360,7,sat_7,477518,-4.25002e+06,-5.63997e+06,7487.19,304.679,404.323
360,8,sat_8,4.53727e+06,-3.26943e+06,-4.33867e+06,5759.69,2894.99,3841.79
360,9,sat_9,6.86393e+06,-1.04002e+06,-1.38015e+06,1832.18,4379.52,5811.82
360,10,sat_10,-2.58907e+06,4.26815e+06,5.01793e+06,-4036.23,-5692.78,2759.61
360,11,sat_11,-2.61568e+06,4.23043e+06,5.03604e+06,-4016.9,-5724.34,2722.27
360,12,sat_12,-4.34447e+06,242844,5.58271e+06,-1615.66,-7267.61,-941.174
360,13,sat_13,-4.29238e+06,-4.27007e+06,3.66632e+06,1765.22,-5691.15,-4561.7
360,14,sat_14,-2.14055e+06,-6.74639e+06,-64974.4,4321.52,-1313.45,-5992.79
360,15,sat_15,1.07149e+06,-5.89433e+06,-3.76946e+06,4747.15,3719.13,-4466.21
360,16,sat_16,3.75427e+06,-2.12744e+06,-5.61066e+06,2825.44,6913.54,-730.873
360,17,sat_17,4.58038e+06,2.69168e+06,-4.67707e+06,-493.667,6688.84,3366.01
360,18,sat_18,3.14116e+06,6.17959e+06,-1.43032e+06,-3568.63,3156.02,5798.17
360,19,sat_19,148406,6.61123e+06,2.52383e+06,-4878.64,-1937.69,5362.7
360,20,sat_20,-11174.3,-4.81996e+06,5.18343e+06,6626.06,-2586.86,-2391.18
360,21,sat_21,-3.37782e+06,-2.74494e+06,5.58173e+06,5574.94,-4933.17,947.711
360,22,sat_22,-535151,-4.5984e+06,5.35428e+06,6601.74,-3006.22,-1921.99
360,23,sat_23,3.85426e+06,-5.29709e+06,2.68058e+06,5216.02,1125.11,-5276.51
360,24,sat_24,6.22485e+06,-2.85219e+06,-1.79337e+06,591.359,4864.3,-5683.59
360,25,sat_25,4.59729e+06,1.47964e+06,-5.17451e+06,-4488.67,5508.59,-2412.79
360,26,sat_26,-70573.4,4.85146e+06,-5.15348e+06,-6625.65,2519.8,2462.86
360,27,sat_27,-4.69609e+06,5.01022e+06,-1.71594e+06,-4372.2,-2142.33,5710.4
360,28,sat_28,-6.20594e+06,1.84375e+06,2.86129e+06,783.608,-5383.72,5168.74
360,29,sat_29,-3.59584e+06,-2.54694e+06,5.53922e+06,5419.5,-5051.13,1195.6
360,30,sat_30,5.77201e+06,4.09547e+06,105364,-2540.93,3735.26,-5992.15
360,31,sat_31,4.83614e+06,-1.17443e+06,5.03314e+06,4197.1,5590.63,-2728.3
360,32,sat_32,5.58727e+06,11916,4.34538e+06,2969.02,5727.59,-3833.27
360,33,sat_33,6.05989e+06,3.53767e+06,928768,-1620.99,4328.74,-5911.74
360,34,sat_34,2.58832e+06,5.39807e+06,-3.77644e+06,-6031.13,-228.023,-4459.58
360,35,sat_35,-3.20973e+06,2.89081e+06,-5.60722e+06,-5685.47,-4838.61,759.975
360,36,sat_36,-6.24508e+06,-2.24223e+06,-2.46401e+06,-257.22,-5210.97,5393.88
360,37,sat_37,-3.56542e+06,-5.34929e+06,2.96192e+06,5442.04,-800.796,5104.63
360,38,sat_38,2.42898e+06,-3.50011e+06,5.65237e+06,6105.17,4362.93,78.0884
360,39,sat_39,6.16598e+06,1.61128e+06,3.0797e+06,1081.55,5466.92,-5025.67
360,40,sat_40,-4.2033e+06,-809842,-5.63706e+06,1991.66,-7221.3,-447.648
360,41,sat_41,-2.21829e+06,6.72141e+06,-43386.1,-4277.23,-1450.32,-5993.01
360,42,sat_42,-1.72018e+06,6.83673e+06,632566,-4527.67,-588.169,-5955.55
360,43,sat_43,-3.74767e+06,5.46439e+06,-2.48907e+06,-2835.28,-4395.59,-5380.92
360,44,sat_44,-4.40632e+06,53914.1,-5.53908e+06,1414.9,-7271.94,-1196.33
360,45,sat_45,-865092,-6.04895e+06,-3.57238e+06,4794.23,-3428.72,4644.73
360,46,sat_46,3.83898e+06,-5.31592e+06,2.6652e+06,2694.46,4595.68,5285.26
360,47,sat_47,3.70876e+06,2.23719e+06,5.59823e+06,-2892.21,6874.49,-831.159
360,48,sat_48,-1.38003e+06,6.85918e+06,1.07108e+06,-4656.73,-18.009,-5884.63
360,49,sat_49,-4.60352e+06,2.13285e+06,-4.93544e+06,-69.4974,-6911.67,-2922.04
360,50,service_1,3.96764e+06,5.17954e+06,2.77853e+06,-5555.56,1718.08,4737.51
420,0,sat_0,6.38793e+06,1.83474e+06,2.43478e+06,-3232.22,4075.81,5408.78
420,1,sat_1,3.37598e+06,3.74399e+06,4.96844e+06,-6595.71,2154.04,2858.5
420,2,sat_2,-925480,4.22316e+06,5.60432e+06,-7439.86,-590.501,-783.621
420,3,sat_3,-4.87344e+06,3.08923e+06,4.09955e+06,-5442.24,-3109.49,-4126.43
420,4,sat_4,-6.95991e+06,775320,1.02888e+06,-1365.87,-4440.76,-5893.08
420,5,sat_5,-6.38793e+06,-1.83474e+06,-2.43478e+06,3232.22,-4075.81,-5408.78
420,6,sat_6,-3.37598e+06,-3.74399e+06,-4.96844e+06,6595.71,-2154.04,-2858.5
420,7,sat_7,925480,-4.22316e+06,-5.60432e+06,7439.86,590.501,783.621
420,8,sat_8,4.87344e+06,-3.08923e+06,-4.09955e+06,5442.24,3109.49,4126.43
420,9,sat_9,6.95991e+06,-775320,-1.02888e+06,1365.87,4440.76,5893.08
420,10,sat_10,-2.82585e+06,3.91818e+06,5.17325e+06,-3853.57,-5968.93,2415.83
420,11,sat_11,-2.85124e+06,3.87864e+06,5.18908e+06,-3832.49,-5997.88,2377.35
420,12,sat_12,-4.43255e+06,-193410,5.51499e+06,-1319.59,-7269.28,-1315.53
420,13,sat_13,-4.17786e+06,-4.60268e+06,3.38539e+06,2050.94,-5391.85,-4799.57
420,14,sat_14,-1.87711e+06,-6.8115e+06,-424168,4457.05,-856.113,-5976.29
420,15,sat_15,1.35396e+06,-5.65941e+06,-4.02963e+06,4665.33,4108.86,-4203.13
420,16,sat_16,3.91609e+06,-1.7086e+06,-5.64313e+06,2566.7,7042.94,-351.254
420,17,sat_17,4.54152e+06,3.0873e+06,-4.46578e+06,-801.372,6493.9,3674.42
420,18,sat_18,2.92084e+06,6.35632e+06,-1.07977e+06,-3773.12,2733.15,5882.84
420,19,sat_19,-144416,6.48167e+06,2.84027e+06,-4878.77,-2379.35,5181.76
420,20,sat_20,386144,-4.96531e+06,5.02957e+06,6613.41,-2256.78,-2735.69
420,21,sat_21,-3.03671e+06,-3.03518e+06,5.62726e+06,5791.32,-4738.19,569.603
420,22,sat_22,-138231,-4.76935e+06,5.22821e+06,6624.45,-2690.22,-2278.96
420,23,sat_23,4.15922e+06,-5.21892e+06,2.35878e+06,4945.71,1479.84,-5446.5
420,24,sat_24,6.24772e+06,-2.55476e+06,-2.13053e+06,170.628,5046.69,-5551.23
420,25,sat_25,4.31886e+06,1.80694e+06,-5.30872e+06,-4789.44,5397.73,-2059.16
420,26,sat_26,-467702,4.99273e+06,-4.99539e+06,-6607.49,2187.73,2805.21
420,27,sat_27,-4.94875e+06,4.87163e+06,-1.37008e+06,-4046.85,-2475.67,5814.5
420,28,sat_28,-6.1464e+06,1.51722e+06,3.16541e+06,1200.28,-5497.09,4965.44
420,29,sat_29,-3.26362e+06,-2.84466e+06,5.59971e+06,5650.88,-4869.26,819.858
420,30,sat_30,5.60798e+06,4.31115e+06,-254136,-2924.81,3451.68,-5987.13
420,31,sat_31,5.07801e+06,-836845,4.85937e+06,3862.67,5658.47,-3062
420,32,sat_32,5.75399e+06,355316,4.10675e+06,2586.45,5715.2,-4118.38
420,33,sat_33,5.95044e+06,3.79007e+06,572424,-2026.13,4081.56,-5962.38
420,34,sat_34,2.22146e+06,5.37348e+06,-4.0362e+06,-6193.37,-591.375,-4196.04
420,35,sat_35,-3.54414e+06,2.59484e+06,-5.55031e+06,-5457.65,-5023.66,1136.35
420,36,sat_36,-6.24788e+06,-2.55014e+06,-2.13561e+06,164.199,-5049.32,5549.03
420,37,sat_37,-3.2319e+06,-5.38648e+06,3.262e+06,5671.33,-438.652,4894.68
420,38,sat_38,2.79013e+06,-3.23143e+06,5.64562e+06,5929.11,4590,-303.021
420,39,sat_39,6.21835e+06,1.93581e+06,2.77213e+06,663.794,5347.27,-5223.07
420,40,sat_40,-4.07538e+06,-1.24119e+06,-5.6525e+06,2270.92,-7152.12,-66.8224
420,41,sat_41,-2.47027e+06,6.62085e+06,-402637,-4119.07,-1900.38,-5977.97
420,42,sat_42,-1.98818e+06,6.78763e+06,274195,-4402.58,-1047.75,-5986.14
420,43,sat_43,-3.91009e+06,5.18978e+06,-2.80668e+06,-2576.96,-4754.98,-5202.29
420,44,sat_44,-4.31257e+06,-382217,-5.59961e+06,1709.01,-7260.87,-820.595
420,45,sat_45,-575882,-6.2423e+06,-3.28666e+06,4842.84,-3014.11,4876.1
420,46,sat_46,3.99277e+06,-5.02961e+06,2.97671e+06,2430.28,4944.66,5094.94
420,47,sat_47,3.52784e+06,2.64485e+06,5.53707e+06,-3136.32,6709.81,-1206.78
420,48,sat_48,-1.65645e+06,6.84423e+06,716074,-4554.31,-480.259,-5944.91
420,49,sat_49,-4.59838e+06,1.71411e+06,-5.10066e+06,240.906,-7041.43,-2583.5
420,50,service_1,3.62655e+06,5.27214e+06,3.057e+06,-5810.27,1367.52,4541.79
480,0,sat_0,6.18121e+06,2.07541e+06,2.75416e+06,-3656.21,3943.91,5233.74
480,1,sat_1,2.97367e+06,3.86557e+06,5.12978e+06,-6809.9,1897.35,2517.87
480,2,sat_2,-1.3697e+06,4.17921e+06,5.546e+06,-7362.44,-873.934,-1159.75
480,3,sat_3,-5.18989e+06,2.89654e+06,3.84384e+06,-5102.78,-3311.4,-4394.38
480,4,sat_4,-7.02773e+06,507486,673457,-894.029,-4484.03,-5950.51
480,5,sat_5,-6.18121e+06,-2.07541e+06,-2.75416e+06,3656.21,-3943.91,-5233.74
480,6,sat_6,-2.97367e+06,-3.86557e+06,-5.12978e+06,6809.9,-1897.35,-2517.87
480,7,sat_7,1.3697e+06,-4.17921e+06,-5.546e+06,7362.44,873.934,1159.75
480,8,sat_8,5.18989e+06,-2.89654e+06,-3.84384e+06,5102.78,3311.4,4394.38
480,9,sat_9,7.02773e+06,-507486,-673457,894.029,4484.03,5950.51
480,10,sat_10,-3.05119e+06,3.55236e+06,5.30764e+06,-3655.32,-6220.93,2062.29
480,11,sat_11,-3.07527e+06,3.51117e+06,5.32113e+06,-3632.57,-6247.15,2022.82
480,12,sat_12,-4.50271e+06,-628881,5.42495e+06,-1018.19,-7241.54,-1684.56
480,13,sat_13,-4.04644e+06,-4.91666e+06,3.09076e+06,2328.37,-5070.74,-5018.03
480,14,sat_14,-1.60607e+06,-6.84906e+06,-781646,4574.55,-395.308,-5935.62
480,15,sat_15,1.63095e+06,-5.40159e+06,-4.2735e+06,4564.64,4481.98,-3923.04
480,16,sat_16,4.06206e+06,-1.28286e+06,-5.65278e+06,2297.58,7143.85,29.7853
480,17,sat_17,4.48428e+06,3.47043e+06,-4.23644e+06,-1105.83,6272.69,3967.97
480,18,sat_18,2.68869e+06,6.50734e+06,-724858,-3962.34,2299.23,5943.71
480,19,sat_19,-436653,6.3259e+06,3.14522e+06,-4859.17,-2811.38,4979.85
480,20,sat_20,781900,-5.09059e+06,4.85537e+06,6574.01,-1917.57,-3069.14
480,21,sat_21,-2.68333e+06,-3.31314e+06,5.65003e+06,5984.27,-4524.05,189.192
480,22,sat_22,259247,-4.92101e+06,5.08099e+06,6620.37,-2363.34,-2626.72
480,23,sat_23,4.44735e+06,-5.11963e+06,2.02744e+06,4655.39,1828.59,-5594.46
480,24,sat_24,6.24532e+06,-2.247e+06,-2.45907e+06,-250.794,5208.66,-5396.41
480,25,sat_25,4.02295e+06,2.12693e+06,-5.42145e+06,-5070.83,5265.03,-1697.21
480,26,sat_26,-862938,5.11381e+06,-4.81709e+06,-6562.61,1846.81,3136.21
480,27,sat_27,-5.18139e+06,4.71334e+06,-1.01867e+06,-3705.14,-2798.99,5895.08
480,28,sat_28,-6.062e+06,1.18454e+06,3.45674e+06,1612.1,-5588.23,4742.06
480,29,sat_29,-2.91819e+06,-3.13086e+06,5.63754e+06,5859.41,-4667.69,440.797
480,30,sat_30,5.42127e+06,4.50939e+06,-612608,-3296.85,3154.14,-5957.89
480,31,sat_31,5.29934e+06,-495873,4.66595e+06,3512.61,5703.43,-3383.31
480,32,sat_32,5.89744e+06,697278,3.8515e+06,2193.42,5679.7,-4386.83
480,33,sat_33,5.81692e+06,4.02713e+06,213764,-2423.07,3817.86,-5988.9
480,34,sat_34,1.84561e+06,5.32715e+06,-4.27963e+06,-6330.56,-952.333,-3915.52
480,35,sat_35,-3.86421e+06,2.28837e+06,-5.47095e+06,-5207.75,-5188.38,1508.12
480,36,sat_36,-6.22539e+06,-2.84774e+06,-1.79858e+06,584.953,-4867.23,5681.74
480,37,sat_37,-2.88532e+06,-5.40189e+06,3.54888e+06,5877.68,-74.7332,4664.93
480,38,sat_38,3.14e+06,-2.94968e+06,5.61603e+06,5729.08,4798.5,-682.905
480,39,sat_39,6.24558e+06,2.25252e+06,2.45335e+06,243.354,5205.99,-5399.33
480,40,sat_40,-3.93097e+06,-1.66752e+06,-5.64507e+06,2540.99,-7054,314.273
480,41,sat_41,-2.71225e+06,6.49351e+06,-760259,-3944.25,-2342.76,-5938.74
480,42,sat_42,-2.24814e+06,6.71108e+06,-85285.4,-4259.68,-1503.1,-5992.51
480,43,sat_43,-4.05669e+06,4.89418e+06,-3.11293e+06,-2308.22,-5095.13,-5002.6
480,44,sat_44,-4.20138e+06,-816803,-5.63749e+06,1996.21,-7220.42,-441.54
480,45,sat_45,-284343,-6.4104e+06,-2.98764e+06,4871.86,-2587.3,5087.75
480,46,sat_46,4.13041e+06,-4.72296e+06,3.27618e+06,2156.26,5273.64,4884.02
480,47,sat_47,3.33265e+06,3.04182e+06,5.45351e+06,-3367.74,6517.98,-1577.52
480,48,sat_48,-1.92618e+06,6.80159e+06,358172,-4433.46,-940.567,-5981.15
480,49,sat_49,-4.57463e+06,1.28844e+06,-5.24525e+06,550.334,-7142.72,-2234.51
480,50,service_1,3.27087e+06,5.34354e+06,3.32318e+06,-6041.59,1011.5,4327.81
540,0,sat_0,5.94948e+06,2.30769e+06,3.0624e+06,-4065.41,3796.05,5037.53
540,1,sat_1,2.55934e+06,3.97151e+06,5.27038e+06,-6996.54,1632.98,2167.04
540,2,sat_2,-1.80838e+06,4.11836e+06,5.46525e+06,-7255.24,-1153.83,-1531.19
540,3,sat_3,-5.48536e+06,2.69213e+06,3.57258e+06,-4742.68,-3499.92,-4644.55
540,4,sat_4,-7.06712e+06,237600,315305,-418.575,-4509.16,-5983.86
540,5,sat_5,-5.94948e+06,-2.30769e+06,-3.0624e+06,4065.41,-3796.05,-5037.53
540,6,sat_6,-2.55934e+06,-3.97151e+06,-5.27038e+06,6996.54,-1632.98,-2167.04
540,7,sat_7,1.80838e+06,-4.11836e+06,-5.46525e+06,7255.24,1153.83,1531.19
540,8,sat_8,5.48536e+06,-2.69213e+06,-3.57258e+06,4742.68,3499.92,4644.55
540,9,sat_9,7.06712e+06,-237600,-315305,418.575,4509.16,5983.86
540,10,sat_10,-3.26419e+06,3.17217e+06,5.42056e+06,-3442.29,-6447.76,1700.4
540,11,sat_11,-3.28685e+06,3.12949e+06,5.43166e+06,-3417.96,-6471.16,1660.1
540,12,sat_12,-4.55465e+06,-1.06181e+06,5.31298e+06,-712.658,-7184.51,-2046.78
540,13,sat_13,-3.89864e+06,-5.21076e+06,2.78363e+06,2596.37,-4729.12,-5216.18
540,14,sat_14,-1.32853e+06,-6.85891e+06,-1.13596e+06,4673.54,67.0962,-5870.93
540,15,sat_15,1.90135e+06,-5.12193e+06,-4.50008e+06,4445.49,4836.96,-3627.09
540,16,sat_16,4.19161e+06,-851920,-5.63956e+06,2019.16,7215.86,410.704
540,17,sat_17,4.40891e+06,3.83952e+06,-3.98995e+06,-1405.82,6026.11,4245.47
540,18,sat_18,2.44568e+06,6.63204e+06,-367010,-4135.53,1856,5980.55
540,19,sat_19,-727123,6.14453e+06,3.43744e+06,-4819.92,-3232.04,4757.8
540,20,sat_20,1.17449e+06,-5.19527e+06,4.66152e+06,6508.02,-1570.6,-3390.16
540,21,sat_21,-2.31908e+06,-3.5777e+06,5.64995e+06,6153.02,-4291.6,-191.985
540,22,sat_22,655677,-5.05276e+06,4.91322e+06,6589.51,-2026.9,-2963.85
540,23,sat_23,4.71748e+06,-4.99964e+06,1.6879e+06,4346.23,2169.93,-5719.78
540,24,sat_24,6.21765e+06,-1.93015e+06,-2.77766e+06,-671.201,5349.57,-5219.76
540,25,sat_25,3.71077e+06,2.43832e+06,-5.51224e+06,-5331.7,5111.03,-1328.39
540,26,sat_26,-1.25468e+06,5.2142e+06,-4.6193e+06,-6491.17,1498.42,3454.52
540,27,sat_27,-5.39307e+06,4.53598e+06,-663147,-3348.43,-3111,5951.81
540,28,sat_28,-5.95308e+06,847080,3.73408e+06,2017.4,-5656.76,4499.5
540,29,sat_29,-2.56096e+06,-3.4044e+06,5.65257e+06,6044.24,-4447.24,59.9536
540,30,sat_30,5.21262e+06,4.68939e+06,-968601,-3655.56,2843.84,-5904.55
540,31,sat_31,5.49924e+06,-152895,4.45365e+06,3148.35,5725.31,-3690.94
540,32,sat_32,6.01702e+06,1.03642e+06,3.58068e+06,1791.52,5621.22,-4637.53
540,33,sat_33,5.65987e+06,4.2479e+06,-145760,-2810.21,3538.73,-5991.2
540,34,sat_34,1.4623e+06,5.25927e+06,-4.50575e+06,-6442.15,-1309.44,-3619.17
540,35,sat_35,-4.16864e+06,1.97265e+06,-5.36946e+06,-4936.78,-5332.11,1873.8
540,36,sat_36,-6.17773e+06,-3.13382e+06,-1.45426e+06,1003.34,-4665.46,5791.47
540,37,sat_37,-2.52706e+06,-5.39544e+06,3.82141e+06,6060.26,289.488,4416.31
540,38,sat_38,3.47716e+06,-2.656e+06,5.56373e+06,5505.86,4987.6,-1060.03
540,39,sat_39,6.24754e+06,2.56011e+06,2.12465e+06,-178.07,5043.64,-5553.76
540,40,sat_40,-3.77067e+06,-2.0871e+06,-5.61481e+06,2800.79,-6927.35,694.097
540,41,sat_41,-2.94326e+06,6.33991e+06,-1.11481e+06,-3753.48,-2775.67,-5875.49
540,42,sat_42,-2.499e+06,6.60738e+06,-444421,-4099.55,-1952.36,-5974.64
540,43,sat_43,-4.18689e+06,4.57877e+06,-3.40659e+06,-2030.14,-5414.68,-4782.68
540,44,sat_44,-4.07319e+06,-1.24808e+06,-5.65256e+06,2275.33,-7150.77,-60.6978
540,45,sat_45,8346.5,-6.55256e+06,-2.67654e+06,4881.17,-2150.03,5278.81
540,46,sat_46,4.25135e+06,-4.3972e+06,3.5624e+06,1873.52,5581.28,4653.33
540,47,sat_47,3.12398e+06,3.42648e+06,5.34789e+06,-3585.54,6299.79,-1941.88
540,48,sat_48,-2.18811e+06,6.73143e+06,-1179.47,-4294.67,-1397.07,-5993.19
540,49,sat_49,-4.53238e+06,857563,-5.36862e+06,857.537,-7215.11,-1876.48
540,50,service_1,2.90204e+06,5.39344e+06,3.57599e+06,-6248.59,651.444,4096.45
600,0,sat_0,5.69369e+06,2.53063e+06,3.35826e+06,-4458.16,3632.85,4820.95
600,1,sat_1,2.13466e+06,4.06139e+06,5.38965e+06,-7154.88,1362.01,1807.45
600,2,sat_2,-2.23974e+06,4.04085e+06,5.36238e+06,-7118.68,-1429.06,-1896.43
600,3,sat_3,-5.75863e+06,2.47683e+06,3.28687e+06,-4363.39,-3674.28,-4875.94
600,4,sat_4,-7.07792e+06,-33248.3,-44122,58.5729,-4516.05,-5993.01
600,5,sat_5,-5.69369e+06,-2.53063e+06,-3.35826e+06,4458.16,-3632.85,-4820.95
600,6,sat_6,-2.13466e+06,-4.06139e+06,-5.38965e+06,7154.88,-1362.01,-1807.45
600,7,sat_7,2.23974e+06,-4.04085e+06,-5.36238e+06,7118.68,1429.06,1896.43
600,8,sat_8,5.75863e+06,-2.47683e+06,-3.28687e+06,4363.39,3674.28,4875.94
600,9,sat_9,7.07792e+06,33248.3,44122,-58.5729,4516.05,5993.01
600,10,sat_10,-3.46398e+06,2.77915e+06,5.51155e+06,-3215.33,-6648.51,1331.63
600,11,sat_11,-3.48514e+06,2.73515e+06,5.52021e+06,-3189.52,-6668.99,1290.67
600,12,sat_12,-4.58817e+06,-1.49044e+06,5.17951e+06,-404.247,-7098.41,-2400.71
600,13,sat_13,-3.73508e+06,-5.48377e+06,2.46524e+06,2853.88,-4368.37,-5393.24
600,14,sat_14,-1.04562e+06,-6.84101e+06,-1.48568e+06,4753.62,529.229,-5782.5
600,15,sat_15,2.16405e+06,-4.82155e+06,-4.70846e+06,4308.35,5172.38,-3316.46
600,16,sat_16,4.3042e+06,-417538,-5.60353e+06,1732.58,7258.68,789.962
600,17,sat_17,4.3157e+06,4.19307e+06,-3.72732e+06,-1700.13,5755.15,4505.79
600,18,sat_18,2.19276e+06,6.72991e+06,-7676.65,-4292,1405.27,5993.18
600,19,sat_19,-1.01465e+06,5.93831e+06,3.71577e+06,-4761.16,-3639.62,4516.5
600,20,sat_20,1.56234e+06,-5.27893e+06,4.44882e+06,6415.7,-1217.28,-3697.48
600,21,sat_21,-1.94546e+06,-3.82779e+06,5.62701e+06,6296.87,-4041.8,-572.385
600,22,sat_22,1.04945e+06,-5.16408e+06,4.72557e+06,6531.99,-1682.26,-3288.99
600,23,sat_23,4.96854e+06,-4.85942e+06,1.34153e+06,4019.5,2502.51,-5821.98
600,24,sat_24,6.16483e+06,-1.60548e+06,-3.08502e+06,-1088.89,5468.84,-5022
600,25,sat_25,3.38357e+06,2.73984e+06,-5.58075e+06,-5571.01,4936.36,-954.194
600,26,sat_26,-1.64135e+06,5.2935e+06,-4.40282e+06,-6393.48,1143.97,3758.86
600,27,sat_27,-5.58293e+06,4.34027e+06,-304938,-2978.19,-3410.41,5984.46
600,28,sat_28,-5.82008e+06,506190,3.99631e+06,2414.54,-5702.41,4238.73
600,29,sat_29,-2.19338e+06,-3.66417e+06,5.64473e+06,6204.61,-4208.8,-321.133
600,30,sat_30,4.9829e+06,4.85042e+06,-1.32068e+06,-3999.48,2522.04,-5827.33
600,31,sat_31,5.67689e+06,190701,4.22334e+06,2771.35,5724.04,-3983.63
600,32,sat_32,6.11227e+06,1.37137e+06,3.29537e+06,1382.36,5539.99,-4869.48
600,33,sat_33,5.47992e+06,4.45149e+06,-504694,-3185.99,3245.27,-5969.26
600,34,sat_34,1.07307e+06,5.17012e+06,-4.71364e+06,-6527.67,-1661.25,-3308.18
600,35,sat_35,-4.45622e+06,1.64895e+06,-5.24625e+06,-4645.84,-5454.28,2231.89
600,36,sat_36,-6.10507e+06,-3.40722e+06,-1.10407e+06,1417.67,-4444.81,5877.77
600,37,sat_37,-2.15858e+06,-5.36717e+06,4.07848e+06,6218.31,652.538,4149.83
600,38,sat_38,3.80025e+06,-2.35157e+06,5.48892e+06,5260.38,5156.52,-1432.86
600,39,sat_39,6.22422e+06,2.85735e+06,1.78735e+06,-598.774,4860.9,-5685.72
600,40,sat_40,-3.5951e+06,-2.49824e+06,-5.56184e+06,3049.25,-6772.67,1071.11
600,41,sat_41,-3.16236e+06,6.16066e+06,-1.46484e+06,-3547.52,-3197.34,-5788.47
600,42,sat_42,-2.73975e+06,6.47696e+06,-801759,-3922.83,-2393.73,-5932.6
600,43,sat_43,-4.30014e+06,4.24485e+06,-3.68646e+06,-1743.86,-5712.32,-4543.42
600,44,sat_44,-3.92852e+06,-1.67432e+06,-5.64477e+06,2545.25,-7052.19,320.389
600,45,sat_45,301002,-6.66823e+06,-2.35461e+06,4870.73,-1704.06,5448.53
600,46,sat_46,4.35508e+06,-4.05366e+06,3.83421e+06,1583.21,5866.35,4403.83
600,47,sat_47,2.90268e+06,3.79729e+06,5.22064e+06,-3788.84,6056.11,-2298.38
600,48,sat_48,-2.44119e+06,6.63405e+06,-360526,-4138.51,-1847.92,-5980.99
600,49,sat_49,-4.4718e+06,423214,-5.47028e+06,1161.27,-7258.31,-1510.85
600,50,service_1,2.52154e+06,5.42166e+06,3.81442e+06,-6430.45,288.804,3848.65
660,0,sat_0,5.41486e+06,2.74333e+06,3.64053e+06,-4832.88,3454.94,4584.86
660,1,sat_1,1.70133e+06,4.13485e+06,5.48712e+06,-7284.28,1085.53,1440.55
660,2,sat_2,-2.66204e+06,3.94699e+06,5.23783e+06,-6953.33,-1698.51,-2254
660,3,sat_3,-6.00861e+06,2.25151e+06,2.98786e+06,-3966.45,-3833.78,-5087.6
660,4,sat_4,-7.06009e+06,-303962,-403371,535.484,-4504.68,-5977.91
